Input,1 Step Prediction,5 Step Prediction,Anomaly Score,Anomaly Likelihood
2582.478528,2798.1761292652554,5646.647871731009,0.03125,0.08563476725076387
1837.015148,1963.775315815692,2596.7690363636357,0.0,0.032269138314970934
1119.946658,1963.775315815692,2366.5895016189315,0.5,0.1439660446116399
589.899468,3517.487175342467,1129.3745023661286,0.03125,0.14699792390996197
273.2915724,381.2910144458292,8523.892056039851,0.03125,0.03529275008391106
115.5478744,-280.4751479452043,-366.79247347447017,0.03125,0.0353048026624963
21.7909472,-280.4751479452043,-942.2413103362378,0.0,0.03226287539777822
-30.2318448,-654.516891905354,13818.021355168119,0.0,0.029222645562684557
-146.0321448,-654.516891905354,-999.7861940224157,0.0,0.02923808525297151
-338.8993092,-654.516891905354,-2553.4980535491904,0.0,0.029253515820190073
-729.4342392,-654.516891905354,-1632.7799145703611,0.0,0.029268937272538525
-1155.456132,-999.7861940224157,-1632.7799145703611,0.0,0.029284349618203954
-1614.79683,-1632.7799145703611,-1632.7799145703611,0.0,0.029299752865362228
-2102.9353,-1978.049216687421,-2783.6775882938964,0.0,0.029315147022178033
-2732.29856,-2668.5878209215425,-3042.629564881692,0.0625,0.035916511523844695
-3230.94256,-3042.629564881692,-2668.5878209215425,0.0,0.035924794953717386
-3772.02594,-3675.6232854296377,-3042.629564881692,0.0,0.029347094071828846
-4247.28686,-4078.4374712328754,-3675.6232854296377,0.0,0.029362460307341333
-4761.99242,-4941.610726525529,-3675.6232854296377,0.0,0.029377817485684698
-5070.16272,-5401.969796014942,-4510.024098879203,0.0,0.029393165614967125
-5460.98468,-5401.969796014942,-5401.969796014942,0.0,0.02940850470328572
-5816.44286,-6178.825725778331,-6178.825725778331,0.0,0.029423834758726508
-6215.13104,-6178.825725778331,-6437.7777023661265,0.0625,0.03606334751678639
-6525.52554,-6437.7777023661265,-6696.729678953922,0.125,0.051225727581966224
-6802.0415,-6926.909213698629,-6696.729678953922,0.15625,0.06480289239345748
-7116.90184,-7128.316306600248,-7099.54386475716,0.0625,0.05626546419656134
-7406.51928,-6811.819446326276,-7099.54386475716,0.0,0.0360510235144269
-7609.82944,-7876.399794520547,-7243.406073972602,0.0,0.029428307218147917
-7707.49254,-7876.399794520547,-7876.399794520547,0.0,0.029443625616368166
-7891.66638,-7617.447817932752,-7876.399794520547,0.09375,0.04013465903100624
-7892.34322,-8509.393515068492,-8710.800607970112,0.375,0.11264496270327187
-7833.43028,-7674.992701618929,-8739.5730498132,0.0,0.10194483645293277
-7753.1218,-6495.322586052303,-8682.028166127024,0.03125,0.03252614640124976
-7657.0326,-6495.322586052303,-8682.028166127024,0.0,0.03253778398303628
-7435.27536,-7761.3100271481935,-8682.028166127024,0.03125,0.03255366333075095
-7125.1188,-7674.992701618929,-8682.028166127024,0.0625,0.0392286533830114
-6805.53816,-6869.364330012452,-9832.925839850559,0.09375,0.04683371256786348
-6524.62068,-7128.316306600248,-7847.6273526774585,0.84375,0.34168411104860436
-6305.89322,-6811.819446326276,-7847.6273526774585,0.0,0.3309629976476507
-6141.52714,-6725.50212079701,-251.70270610211628,0.0,0.029441812607925662
-6070.69524,-6322.687934993773,-7732.5375853051055,0.0,0.029457123058512613
-6068.32552,-6150.053283935242,1647.2784555417202,0.0,0.02947242450180949
-6118.4591,-6092.508400249066,-7905.172236363635,0.0,0.029487716945856307
-6221.5283,-6092.508400249066,-5574.604447073474,0.0,0.02950300039868216
-6338.86974,-6121.280842092154,-5574.604447073474,0.0,0.029518274868305137
-6479.3743,-6236.370609464508,1618.5060136986303,0.0,0.02953354036273239
-6561.62206,-6351.460376836861,1618.5060136986303,0.0,0.02954879688996015
-6686.43332,-6495.322586052303,1618.5060136986303,0.0,0.029564044457973726
-6831.70338,-6581.639911581568,-6121.280842092154,0.0,0.029579283074747543
-6949.25986,-6696.729678953922,-6236.370609464508,0.0,0.029594512748245146
-7017.03166,-6840.591888169364,-6351.460376836861,0.0,0.029609733486419217
-7110.70202,-6955.681655541718,-5574.604447073474,0.0,0.02962494529721159
-7079.53798,-7041.998981070983,-7732.5375853051055,0.0,0.02964014818855327
-6884.5956,-7128.316306600248,-6092.508400249066,0.0,0.029655342168364428
-6551.64472,-7099.54386475716,-6092.508400249066,0.125,0.045020551710273915
-6126.0701,-6898.136771855541,-6092.508400249066,0.0,0.04502228868672031
-5447.0858,-6955.681655541718,-6092.508400249066,0.0,0.029674000179927048
-4519.93608,-2898.7673556662503,-7128.316306600248,0.875,0.35464351261223676
-3273.550762,-3215.264215940224,-7099.54386475716,0.0,0.35464022139172374
-1824.312882,-2409.6358443337485,-6898.136771855541,0.0,0.02968259381040364
-36.246882,1100.6020605230387,1618.5060136986303,0.71875,0.2532458610165373
1939.086298,-740.8342174346199,3402.3974079701147,0.0625,0.2598944998945729
3974.228838,1848.6855484433381,5560.330546201745,0.625,0.20901081326530171
5893.49948,3373.624966127023,12494.489030386052,0.8125,0.4802030214675519
7679.64836,9070.56845105853,8725.29914894147,0.3125,0.3612952453585995
9216.73416,6970.180196513076,13674.159145952679,0.59375,0.23912549533426072
10395.21786,8926.70624184309,1014.2847349937747,0.59375,0.34046658520012557
11320.05478,11401.136240348693,1704.8233392278962,0.09375,0.19520799098099795
11919.6896,9789.879497135742,2596.7690363636357,0.53125,0.16736198643045513
12286.867,10854.459845330013,9041.796009215443,0.28125,0.20225729109918592
12330.4958,12954.848099875468,9041.796009215443,0.65625,0.25948441715876175
12271.3928,12954.848099875468,13271.34496014944,0.0,0.21399090176865973
12117.2986,11314.818914819429,4927.336825653798,0.5,0.14337715533779305
11916.347,12264.309495641348,19802.68925853051,0.0,0.14336076651329227
11603.7502,12264.309495641348,12753.441006973848,0.0,0.029294181721517917
11094.56846,10221.46612478207,12753.441006973848,0.0,0.029309579165863995
10497.15326,10221.46612478207,5761.737639103365,0.25,0.06738968993605182
9812.792,9876.196822665006,5761.737639103365,0.28125,0.11268708804326043
8914.37336,11314.818914819429,7574.4014752179355,0.09375,0.08506118139714809
7836.6198,7948.443219178083,6193.324266749689,0.15625,0.05960857937418568
6903.77882,6193.324266749689,6883.862870983812,0.0,0.04912666397284828
5871.30238,6193.324266749689,4927.336825653798,0.21875,0.06072204854588008
4856.3282,4582.067523536738,12264.309495641348,0.0,0.060716640832641965
4013.0203,4409.432872478206,6020.689615691161,0.0,0.02924336070122322
3376.50426,3575.032059028643,5675.420313574097,0.375,0.10032870606623163
2823.16598,2567.9965945205477,3747.6667100871746,0.0,0.10031502469776138
2488.65916,2395.3619434620196,11919.040193524284,0.0,0.029231433497914055
2204.0687,1963.775315815692,2884.493454794523,0.0,0.029246867995204682
2001.19036,1963.775315815692,1992.54775765878,0.03125,0.0323186960281079
1791.52256,1532.1886881693663,266.2012470734753,0.0,0.032330467503690306
1540.726914,1302.0091534246585,208.65636338729928,0.0,0.029285829374673403
1137.0708152,870.4225257783328,-366.79247347447017,0.0,0.029301231748421003
711.5469932,870.4225257783328,-971.0137521793258,0.0,0.029316625032609706
176.1880432,266.2012470734753,-971.0137521793258,0.0,0.02933200923539196
-346.6808368,-366.79247347447017,611.470549190537,0.0,0.029347384364909097
-874.4541908,-740.8342174346199,611.470549190537,0.0,0.02936275042929129
-1370.679312,-1172.4208450809456,-50.29561320049652,0.0,0.02937810743665759
-1970.09419,-1632.7799145703611,-740.8342174346199,0.0,0.029393455395115977
-2375.56008,-2754.9051464508084,-1632.7799145703611,0.0,0.02940879431276335
-2773.13866,-3042.629564881692,-2754.9051464508084,0.0,0.029424124197685537
-3162.09798,-3359.126425155666,-3244.036657783312,0.0625,0.03604922644108333
-3493.26156,-3790.7130528019916,-4251.072122291407,0.0,0.03605743496499412
-3727.0193,-4251.072122291407,-4768.976075466999,0.03125,0.0325430075917109
-4209.06732,-4251.072122291407,-4510.024098879203,0.0,0.032554643721641616
-4773.8922,-4768.976075466999,-5488.287121544208,0.0,0.0294791226913373
-5372.3917,-5085.472935740971,-5488.287121544208,0.0,0.02949441119683451
-5984.96206,-5833.55642366127,-4653.886308094645,0.125,0.044684123189619215
-6603.81474,-6322.687934993773,-5833.55642366127,0.75,0.2847065928163501
-7006.5127,-6150.053283935242,-6236.370609464508,0.0,0.26950755646018815
-7325.2878,-6552.86746973848,-6811.819446326276,0.0,0.02947576615678274
-7548.56814,-6552.86746973848,-7416.040725031133,0.0,0.029491056635863783
-7863.28892,-7905.172236363635,-7416.040725031133,0.0,0.029506338125476466
-8119.2014,-7905.172236363635,-1834.187007471979,0.15625,0.04971225942853476
-8432.19374,-7962.717120049812,-1834.187007471979,0.1875,0.07550220137836164
-8644.15148,-8279.213980323784,-3301.581541469488,0.0,0.05529203821362185
-8878.586,-8480.621073225404,-8739.5730498132,0.0,0.029497856887179617
-8957.37006,-8480.621073225404,-7674.992701618929,0.0,0.029513134379715644
-9092.04006,-8883.435259028642,-8307.986422166874,0.0,0.029528402894361906
-9187.79678,-8969.752584557908,-8710.800607970112,0.0,0.029543662439118313
-9390.39172,-9113.61479377335,-7128.316306600248,0.0,0.02955891302197385
-9527.24796,-9199.932119302615,-10322.057351183063,0.0,0.029574154650906587
-9631.84348,-9401.339212204233,-21.5231713574085,0.0,0.029589387333883756
-9604.58214,-9976.788049066003,-21.5231713574085,0.0,0.02960461107886166
-9623.67022,-9976.788049066003,-10178.19514196762,0.0,0.029619825893785805
-9518.21736,-9631.518746948941,-10120.650258281445,0.0625,0.03631437713658912
-9516.2353,-9631.518746948941,-10120.650258281445,0.0,0.036322427796577475
-9583.33076,-9545.201421419675,-11156.458164632626,0.0,0.029651128387760475
-9779.1326,-9516.428979576587,-11156.458164632626,0.125,0.044971376199803445
-10049.05436,-9602.746305105851,-9631.518746948941,0.21875,0.07727959292847991
-10533.9005,-10322.057351183063,-9631.518746948941,0.34375,0.1254537074908072
-10953.19724,-10868.733746201742,-9545.201421419675,0.125,0.10840984821419887
-11301.3004,-11156.458164632626,-9516.428979576587,0.0,0.04488488531696663
-11527.7162,-10581.009327770858,-11185.230606475716,0.0,0.029589945317112572
-11613.6046,-11300.32037384807,-11185.230606475716,0.0,0.029605168734737005
-11352.0434,-11300.32037384807,-9890.470723536737,0.15625,0.05006749182542363
-10926.52974,-11616.817234122042,-9890.470723536737,0.4375,0.14423046429987743
-10300.39278,-10955.051071731008,-3215.264215940224,0.375,0.19678767797588642
-9329.70932,-9976.788049066003,-5862.328865504358,0.40625,0.18568478538747657
-7801.9506,-9228.704561145703,-5862.328865504358,0.03125,0.11571700249476335
-5865.714804,-7732.5375853051055,-3215.264215940224,0.03125,0.035706985888746275
-3428.483984,-3215.264215940224,-11357.865257534246,0.34375,0.09614506603942745
-663.128924,-136.6129387297624,-11357.865257534246,0.59375,0.25197725353393235
2322.931056,-1373.8279379825653,-10120.650258281445,0.3125,0.24292777707356794
5248.166136,1819.91310660025,4351.88798879203,0.3125,0.13843589251528837
7980.48494,4236.798221419678,8638.981823412207,0.03125,0.08695985705359534
10372.00846,10307.783450311334,14508.559959402242,0.0625,0.03908485732832556
12503.02844,8897.933800000003,16033.49937708593,0.125,0.05122862156380666
14197.6884,11890.267751681196,-366.79247347447017,0.96875,0.43704270479371493
15516.9698,12753.441006973848,1100.6020605230387,0.25,0.4604638659604973
16414.5924,16637.720655790785,15717.002516811957,0.59375,0.2248798413292664
17048.7682,19889.006584059774,4841.019500124534,0.0,0.18617271654831366
17369.3516,17328.259260024908,9789.879497135742,0.875,0.3479335975804848
17467.1734,17558.438794769616,10221.46612478207,0.0,0.34793091547820226
17389.6756,17069.307283437112,19543.73728194272,0.0,0.029244300463382087
17342.9312,17414.576585554172,29470.229717808223,0.0,0.02925972735892465
17083.254,17385.804143711084,17615.983678455792,0.0,0.0292751451428955
16605.9582,16493.858446575345,19543.73728194272,0.0,0.02929055382347721
15901.5344,16493.858446575345,17385.804143711084,0.09375,0.03986505811148113
14940.0642,16033.49937708593,13472.75205305106,0.625,0.21060624012293683
13566.4886,15630.68519128269,13472.75205305106,0.0,0.20002139810596922
12111.32464,12206.764611955168,12206.764611955168,0.0,0.029269884233746928
10622.0152,10825.687403486925,10825.687403486925,0.0,0.02928529602030368
9254.88272,9013.023567372355,10825.687403486925,0.0,0.029300698708855117
7895.18468,7833.353451805731,8351.257404981323,0.0625,0.03589584687831344
6807.2816,6538.593568866752,5272.606127770861,0.0,0.03590414297381226
5770.55756,5445.2407788293895,4697.157290909094,0.0,0.02933267960496518
4938.72698,4610.839965379826,3459.9422916562908,0.0,0.029348054339176304
4186.96366,4006.6186866749704,1503.4162463262783,0.125,0.04444728500309462
3703.72382,3575.032059028643,3373.624966127023,0.0,0.044449332781273505
3361.00074,3258.535198754671,2798.1761292652554,0.09375,0.03997018089230561
3203.62842,2884.493454794523,1819.91310660025,0.15625,0.06011279093855956
2987.38342,2798.1761292652554,2193.9548505604,0.0,0.04949905544555334
2784.58276,2481.6792689912836,1992.54775765878,0.0,0.029360737160816688
2561.02856,2481.6792689912836,1791.140664757162,0.0,0.029376095354679332
2236.53776,2193.9548505604,208.65636338729928,0.0,0.029391444498572124
1724.63391,1992.54775765878,1532.1886881693663,0.0,0.0294067846005934
1197.446612,1532.1886881693663,1532.1886881693663,0.0,0.029422115668830427
662.55884,1129.3745023661286,1532.1886881693663,0.0,0.02943743771135943
65.1393,151.11147970112143,1129.3745023661286,0.0,0.029452750736245627
-477.87656,-366.79247347447017,151.11147970112143,0.0,0.029468054751543175
-863.73379,-884.6964266500618,-884.6964266500618,0.0,0.02948334976529526
-1207.824112,-1373.8279379825653,-1373.8279379825653,0.0,0.029498635785534088
-1516.4779,-1632.7799145703611,-1978.049216687421,0.0,0.029513912820280895
-1764.03406,-1978.049216687421,-2783.6775882938964,0.03125,0.03263889063405254
-1971.8236,-2380.8634024906587,-2783.6775882938964,0.0,0.0326504639138365
-2282.25702,-2380.8634024906587,-3244.036657783312,0.0,0.02955232063975676
-2579.1275,-2783.6775882938964,-3502.9886343711078,0.0,0.029567566138876268
-2874.41684,-2783.6775882938964,-3502.9886343711078,0.0625,0.03627071702924783
-3300.0712,-3502.9886343711078,-4251.072122291407,0.0,0.036278785840936655
-3854.68816,-3502.9886343711078,-3733.1681691158155,0.0,0.02959893557762193
-4387.93328,-4222.299680448317,-4222.299680448317,0.0,0.029614153721406796
-4922.30168,-4797.748517310087,-5373.197354171854,0.0,0.02962936294011518
-5464.39854,-5373.197354171854,-5373.197354171854,0.0,0.02964456324167495
-5969.7655,-6006.1910747198,-5373.197354171854,0.0,0.02965975463400314
-6358.20198,-6610.412353424656,-6610.412353424656,0.28125,0.0765243564092001
-6652.5305,-6610.412353424656,-7329.723399501868,0.0,0.07651434812789921
-6845.05606,-7013.226539227895,-7329.723399501868,0.0,0.029654926426099095
-7158.71906,-7329.723399501868,-7559.902934246575,0.0,0.02967011174587699
-7360.53584,-6552.86746973848,-7876.399794520547,0.0,0.02968528816971636
-7482.86468,-7185.861190286425,-7531.130492403487,0.0,0.029700455705505304
-7577.94942,-7876.399794520547,-7876.399794520547,0.0,0.02971561436112123
-7773.2675,-7876.399794520547,-8451.848631382316,0.0,0.02973076414443082
-7877.44658,-7588.675376089663,-8883.435259028642,0.0,0.02974590506329001
-7973.0294,-8135.351771108343,-8883.435259028642,0.0,0.02976103712554405
-8178.69054,-7905.172236363635,-8883.435259028642,0.09375,0.04063753083121359
-8410.54146,-9142.387235616437,-8883.435259028642,0.25,0.08027655910683576
-8571.96978,-8653.255724283936,-8797.117933499376,0.0,0.06939645371486382
-8663.75438,-8653.255724283936,-8969.752584557908,0.0,0.029753815857780645
-8777.7083,-8595.710840597758,-8969.752584557908,0.0,0.029768943293711377
-8926.86322,-8682.028166127024,-10322.057351183063,0.0,0.02978406188496249
-9074.40424,-9401.339212204233,-9199.932119302615,0.0,0.029799171639352307
-9294.09258,-8940.98014271482,-9631.518746948941,0.03125,0.03297871619633528
-9506.00808,-9084.84235193026,-9631.518746948941,0.0,0.03299008136568893
-9665.8281,-9315.021886674967,-9631.518746948941,0.0,0.029836996265887844
-9660.18386,-10063.105374595267,-9631.518746948941,0.0,0.029852075100807656
-9515.55764,-9689.063630635119,-9631.518746948941,0.0625,0.03667563166689111
-9160.35602,-9660.291188792029,2309.044617932752,0.21875,0.06962946305731971
-8541.0262,-9516.428979576587,-11329.092815691158,0.40625,0.14764803398267082
-7551.89302,-8797.117933499376,-11530.499908592778,0.40625,0.19940086936411877
-6234.72566,-7128.316306600248,-11530.499908592778,0.84375,0.42261081481638324
-4616.501526,-6380.23281867995,-11530.499908592778,0.0,0.33783909506549015
-2502.045586,-3042.629564881692,-9516.428979576587,0.28125,0.07686858930721359
91.232574,-280.4751479452043,-9516.428979576587,0.0,0.07685847258054879
2896.404234,2654.3139200498154,-8912.207700871732,0.03125,0.03286675717719413
5835.332534,5675.420313574097,-7617.447817932752,0.0,0.03287818880243351
8856.39172,8638.981823412207,3949.0738029887943,0.0,0.029739581437059275
11655.57558,11401.136240348693,7114.04240572852,0.21875,0.062494197773569946
13955.2398,12264.309495641348,15026.463912577834,0.0,0.06248805903854043
15822.4126,16234.906469987549,14940.14658704857,0.0,0.029742443318533925
17203.9856,16839.127748692405,16637.720655790785,0.1875,0.05620625306709082
